idx,u,i,f,ts
35302,1281,835,1,3440008
35303,1138,1381,1,3440012
35304,1381,1138,1,3440022
35305,1383,1381,1,3440061
35306,1381,1138,1,3440070
35307,1281,555,1,3440082
35308,1138,1381,1,3440115
35309,555,1281,1,3440151
35310,1381,1138,1,3440159
35311,1138,1381,1,3440195
35312,1381,1138,1,3440248
35313,1138,1381,1,3440276
35314,555,1281,1,3440294
35315,1138,1381,1,3440313
35316,1383,1381,1,3440320
35317,1381,1138,1,3440334
35318,1381,1138,1,3440351
35319,1138,1381,1,3440469
35320,1138,1381,1,3440478
35321,1383,1381,1,3440492
35322,1381,297,1,3440503
35323,1381,297,1,3440513
35324,1381,1138,1,3440541
35325,1381,1138,1,3440554
35326,1381,297,1,3440578
35327,1138,1381,1,3440613
35328,1138,1381,1,3440654
35329,1381,1138,1,3440707
35330,1138,1381,1,3440722
35331,1381,1138,1,3440723
35332,1381,1138,1,3440735
35333,1138,1381,1,3440739
35334,1138,1381,1,3440788
35335,1138,1381,1,3440798
35336,687,193,1,3440800
35337,242,454,1,3440891
35338,1381,101,1,3440925
35339,242,128,1,3440973
35340,105,1138,1,3441034
35341,1168,212,1,3441242
35342,760,975,1,3441453
35343,1033,1281,1,3442009
35344,1381,1033,1,3442126
35345,1033,1381,1,3442444
35346,943,102,1,3442820
35347,943,250,1,3442830
35348,943,704,1,3442856
35349,943,41,1,3442877
35350,562,439,1,3443307
35351,943,752,1,3443451
35352,555,562,1,3444139
35353,943,638,1,3444201
35354,562,555,1,3444263
35355,105,1083,1,3445244
35356,105,1083,1,3445260
35357,163,943,1,3445862
35358,1381,1033,1,3446423
35359,1381,599,1,3446547
35360,599,1381,1,3448973
35361,964,609,1,3449621
35362,103,1302,1,3450346
35363,831,981,1,3453487
35364,1381,599,1,3454162
35365,599,1381,1,3454308
35366,1381,599,1,3454499
35367,342,753,1,3454743
35368,1381,599,1,3454780
35369,342,1097,1,3454794
35370,599,1381,1,3455194
35371,599,1381,1,3455209
35372,1381,599,1,3455417
35373,586,1097,1,3455464
35374,42,353,1,3455617
35375,42,1050,1,3455785
35376,42,132,1,3455949
35377,132,42,1,3455997
35378,42,132,1,3456018
35379,42,1183,1,3456050
35380,712,95,1,3456297
35381,132,42,1,3456417
35382,1127,1083,1,3456429
35383,32,379,1,3456441
35384,32,711,1,3456532
35385,1127,713,1,3456713
35386,871,1138,1,3456787
35387,342,1384,1,3456992
35388,1097,586,1,3457823
35389,621,958,1,3458192
35390,621,105,1,3458222
35391,474,337,1,3458755
35392,474,847,1,3458788
35393,26,1281,1,3458894
35394,26,1176,1,3459002
35395,778,1384,1,3459029
35396,474,163,1,3459049
35397,26,63,1,3459049
35398,26,1033,1,3459118
35399,1176,26,1,3459146
35400,778,297,1,3459356
35401,1021,176,1,3459919
35402,1271,753,1,3459957
35403,1189,835,1,3460001
35404,950,353,1,3460191
35405,454,242,1,3460374
35406,454,1043,1,3460385
35407,26,1176,1,3460611
35408,997,415,1,3460628
35409,1244,1189,1,3460669
35410,32,1372,1,3460774
35411,32,1385,1,3460791
35412,793,1383,1,3460981
35413,654,1283,1,3461319
35414,599,1381,1,3461463
35415,415,997,1,3461834
35416,765,609,1,3462095
35417,871,831,1,3462227
35418,586,1097,1,3462466
35419,482,1103,1,3463642
35420,1178,687,1,3463674
35421,439,562,1,3463871
35422,105,621,1,3463995
35423,105,474,1,3464010
35424,1189,1244,1,3464041
35425,105,964,1,3464058
35426,1189,475,1,3464071
35427,1353,346,1,3464184
35428,1189,393,1,3464462
35429,105,708,1,3464708
35430,932,372,1,3464784
35431,1302,176,1,3464932
35432,1302,1283,1,3464951
35433,1302,103,1,3465027
35434,285,1097,1,3465027
35435,1302,338,1,3465092
35436,752,943,1,3465106
35437,1274,1281,1,3465142
35438,306,309,1,3465178
35439,517,714,1,3465410
35440,1323,938,1,3465511
35441,90,257,1,3465620
35442,1358,309,1,3465661
35443,1358,993,1,3465695
35444,1386,1246,1,3465870
35445,483,357,1,3466256
35446,483,821,1,3466280
35447,329,142,1,3466401
35448,859,1287,1,3466512
35449,859,105,1,3466562
35450,859,1168,1,3466612
35451,1179,596,1,3466639
35452,859,105,1,3466774
35453,1176,26,1,3466835
35454,859,105,1,3466949
35455,1097,586,1,3467171
35456,1097,285,1,3467199
35457,105,859,1,3467299
35458,475,1189,1,3467381
35459,586,1097,1,3467505
35460,1097,586,1,3467768
35461,586,1097,1,3467937
35462,1283,654,1,3468039
35463,1375,199,1,3468097
35464,1283,1097,1,3468265
35465,852,1356,1,3468583
35466,337,474,1,3468804
35467,944,375,1,3468906
35468,1097,1283,1,3469120
35469,26,1176,1,3469140
35470,1283,1097,1,3469175
35471,487,598,1,3469305
35472,598,487,1,3469489
35473,487,598,1,3469571
35474,1097,1283,1,3469593
35475,598,487,1,3469672
35476,176,1302,1,3469784
35477,176,1021,1,3469843
35478,63,26,1,3469856
35479,487,598,1,3469926
35480,523,1189,1,3469943
35481,26,63,1,3470006
35482,1090,881,1,3470015
35483,176,1384,1,3470037
35484,32,1386,1,3470125
35485,1176,26,1,3470313
35486,714,517,1,3470398
35487,1183,1356,1,3470435
35488,1183,42,1,3470444
35489,598,487,1,3470465
35490,800,523,1,3470510
35491,1052,1365,1,3470593
35492,26,1176,1,3470698
35493,42,1183,1,3470855
35494,42,1183,1,3470867
35495,1183,42,1,3470901
35496,1183,42,1,3470909
35497,114,770,1,3470922
35498,42,1183,1,3471022
35499,42,1062,1,3471446
35500,42,1183,1,3471455
35501,1062,42,1,3471495
35502,42,1381,1,3471503
35503,42,1062,1,3471527
35504,42,1183,1,3471536
35505,42,1183,1,3471561
35506,1283,527,1,3471783
35507,1236,337,1,3472022
35508,1236,615,1,3472131
35509,555,562,1,3472192
35510,95,859,1,3472274
35511,95,712,1,3472371
35512,163,474,1,3472404
35513,309,306,1,3472410
35514,1236,615,1,3472532
35515,644,1295,1,3472541
35516,1236,793,1,3472562
35517,644,1184,1,3472586
35518,1236,555,1,3472710
35519,835,1189,1,3472751
35520,257,1349,1,3472789
35521,687,1237,1,3472817
35522,257,687,1,3473005
35523,3,42,1,3473086
35524,346,1353,1,3473130
35525,654,1283,1,3473141
35526,297,778,1,3473232
35527,297,1381,1,3473244
35528,1236,176,1,3473259
35529,41,943,1,3473476
35530,1236,615,1,3473537
35531,912,1379,1,3474034
35532,843,283,1,3474340
35533,523,490,1,3474357
35534,1185,1012,1,3474364
35535,1387,1313,1,3474550
35536,415,997,1,3474589
35537,3,32,1,3474716
35538,67,697,1,3475296
35539,679,1174,1,3475347
35540,1190,1352,1,3475556
35541,1190,393,1,3475578
35542,1190,50,1,3475632
35543,1189,475,1,3475746
35544,1283,654,1,3475746
35545,1050,42,1,3475770
35546,1365,834,1,3475990
35547,1382,1283,1,3476102
35548,9,1323,1,3476126
35549,67,938,1,3476145
35550,9,1312,1,3476161
35551,9,598,1,3476195
35552,1190,394,1,3476221
35553,1190,394,1,3476230
35554,1138,704,1,3476242
35555,834,1365,1,3476264
35556,9,1312,1,3476286
35557,1101,1138,1,3476289
35558,9,1312,1,3476378
35559,1190,62,1,3476380
35560,1283,1386,1,3476403
35561,1176,26,1,3476409
35562,725,835,1,3476410
35563,53,1388,1,3476477
35564,1138,1389,1,3476488
35565,1039,943,1,3476692
35566,1272,626,1,3477000
35567,626,1272,1,3477020
35568,1283,1390,1,3477038
35569,9,1312,1,3477109
35570,871,1138,1,3477201
35571,871,1138,1,3477314
35572,819,822,1,3477322
35573,254,1039,1,3477323
35574,1183,42,1,3477362
35575,958,704,1,3477538
35576,475,1189,1,3477574
35577,958,621,1,3477674
35578,1021,176,1,3477701
35579,176,1021,1,3477855
35580,704,1138,1,3477943
35581,398,291,1,3478007
35582,1329,477,1,3478093
35583,1329,1271,1,3478133
35584,1329,1271,1,3478155
35585,1283,1138,1,3478173
35586,1383,1127,1,3478288
35587,1383,793,1,3478303
35588,1383,1283,1,3478469
35589,760,943,1,3478667
35590,621,105,1,3478668
35591,760,542,1,3478698
35592,1383,1283,1,3478700
35593,830,260,1,3478721
35594,760,975,1,3478789
35595,830,256,1,3478795
35596,683,577,1,3478812
35597,683,72,1,3478916
35598,683,1168,1,3478969
35599,338,1302,1,3479017
35600,810,1138,1,3479130
35601,683,479,1,3479264
35602,1281,555,1,3479293
35603,1281,555,1,3479306
35604,683,379,1,3479306
35605,1283,1378,1,3479313
35606,1281,1033,1,3479338
35607,1383,1283,1,3479366
35608,1281,26,1,3479385
35609,1283,1391,1,3479444
35610,1281,291,1,3479454
35611,1339,711,1,3479577
35612,375,944,1,3479595
35613,1312,1313,1,3479640
35614,1013,398,1,3479685
35615,681,617,1,3479706
35616,375,912,1,3479893
35617,810,654,1,3479939
35618,26,1176,1,3480044
35619,302,1392,1,3480094
35620,26,1281,1,3480147
35621,1383,1283,1,3480157
35622,1176,26,1,3480202
35623,1236,615,1,3480239
35624,1236,1326,1,3480269
35625,1381,599,1,3480329
35626,398,701,1,3480351
35627,26,1176,1,3480358
35628,1381,42,1,3480364
35629,701,398,1,3480445
35630,639,1289,1,3480485
35631,1236,176,1,3480515
35632,1383,1283,1,3480532
35633,1236,793,1,3480540
35634,145,1042,1,3480632
35635,398,701,1,3480636
35636,1236,1329,1,3480739
35637,639,740,1,3480756
35638,272,306,1,3480822
35639,272,605,1,3480856
35640,1339,713,1,3480857
35641,1383,1381,1,3480876
35642,1383,1283,1,3480950
35643,710,41,1,3480972
35644,1236,738,1,3481017
35645,1283,700,1,3481091
35646,1381,1383,1,3481099
35647,1285,475,1,3481102
35648,1236,793,1,3481166
35649,1383,1381,1,3481200
35650,555,1281,1,3481222
35651,639,586,1,3481252
35652,793,353,1,3481255
35653,475,1285,1,3481308
35654,1176,26,1,3481308
35655,1236,555,1,3481320
35656,1236,793,1,3481352
35657,1358,993,1,3481458
35658,1189,475,1,3481477
35659,1358,372,1,3481505
35660,1358,840,1,3481523
35661,639,586,1,3481532
35662,1236,793,1,3481539
35663,1236,555,1,3481616
35664,1349,257,1,3481624
35665,1383,1283,1,3481638
35666,1236,704,1,3481671
35667,1383,1381,1,3481714
35668,1043,454,1,3481736
35669,1033,598,1,3481754
35670,1236,555,1,3481781
35671,639,1381,1,3481785
35672,1306,990,1,3481796
35673,1033,1355,1,3481800
35674,639,555,1,3481817
35675,337,626,1,3481893
35676,1236,394,1,3481904
35677,1127,1383,1,3481917
35678,103,1280,1,3481955
35679,1280,103,1,3481989
35680,626,337,1,3482170
35681,1383,1127,1,3482197
35682,1393,95,1,3482229
35683,1383,1283,1,3482230
35684,639,586,1,3482237
35685,1033,639,1,3482310
35686,859,105,1,3482378
35687,1375,740,1,3482395
35688,555,305,1,3482415
35689,639,994,1,3482418
35690,1033,194,1,3482527
35691,938,1323,1,3482543
35692,639,1033,1,3482544
35693,103,1280,1,3482641
35694,586,639,1,3482689
35695,1280,103,1,3482737
35696,871,830,1,3482763
35697,26,1176,1,3482827
35698,1383,1381,1,3482923
35699,824,823,1,3483053
35700,1373,354,1,3483106
35701,245,1264,1,3483153
35702,354,1373,1,3483277
35703,823,448,1,3483387
35704,1189,823,1,3483483
35705,1280,1033,1,3483505
35706,245,1264,1,3483522
35707,1281,26,1,3483687
35708,823,824,1,3483691
35709,1281,555,1,3483715
35710,1281,325,1,3483742
35711,555,1281,1,3483782
35712,824,823,1,3483784
35713,1033,1280,1,3483793
35714,871,830,1,3483825
35715,1281,555,1,3483845
35716,823,1189,1,3483890
35717,555,1281,1,3483920
35718,29,1394,1,3483978
35719,1033,639,1,3483993
35720,1033,1281,1,3484043
35721,249,964,1,3484118
35722,1033,26,1,3484160
35723,1281,555,1,3484179
35724,1281,1033,1,3484200
35725,1033,1381,1,3484244
35726,843,1237,1,3484267
35727,823,824,1,3484313
35728,249,1376,1,3484325
35729,555,1281,1,3484353
35730,1281,555,1,3484413
35731,712,95,1,3484426
35732,1033,1281,1,3484437
35733,800,1072,1,3484449
35734,105,621,1,3484449
35735,105,859,1,3484468
35736,1,1271,1,3484486
35737,1281,1033,1,3484546
35738,800,1072,1,3484549
35739,72,683,1,3484610
35740,800,1072,1,3484675
35741,1246,1386,1,3484735
35742,823,498,1,3484764
35743,1281,683,1,3484800
35744,800,1072,1,3484805
35745,823,1185,1,3484814
35746,800,1072,1,3484952
35747,679,1174,1,3484971
35748,928,943,1,3485004
35749,928,41,1,3485014
35750,928,1265,1,3485027
35751,1039,254,1,3485066
35752,710,245,1,3485105
35753,1185,823,1,3485127
35754,800,1072,1,3485231
35755,1383,1283,1,3485330
35756,679,1281,1,3485339
35757,254,1039,1,3485346
35758,1373,1350,1,3485355
35759,800,1072,1,3485356
35760,325,1281,1,3485435
35761,44,1,1,3485464
35762,254,1247,1,3485483
35763,823,615,1,3485565
35764,281,317,1,3485583
35765,800,1072,1,3485624
35766,317,281,1,3485647
35767,306,272,1,3485657
35768,306,309,1,3485702
35769,281,317,1,3485721
35770,317,281,1,3485757
35771,317,281,1,3485776
35772,281,317,1,3485785
35773,281,317,1,3485799
35774,317,281,1,3485824
35775,1359,1231,1,3485887
35776,679,50,1,3485928
35777,272,306,1,3485944
35778,281,317,1,3485947
35779,317,281,1,3485969
35780,800,1072,1,3485993
35781,1358,777,1,3486140
35782,800,1072,1,3486167
35783,448,823,1,3486230
35784,800,1072,1,3486255
35785,1358,777,1,3486277
35786,615,823,1,3486281
35787,783,784,1,3486329
35788,679,72,1,3486342
35789,281,1190,1,3486354
35790,306,272,1,3486355
35791,679,50,1,3486380
35792,272,306,1,3486431
35793,994,831,1,3486460
35794,306,272,1,3486508
35795,272,306,1,3486579
35796,1267,1180,1,3486629
35797,283,843,1,3486645
35798,994,315,1,3486695
35799,254,1039,1,3486700
35800,1373,62,1,3486805
35801,991,986,1,3486829
35802,1281,325,1,3486914
35803,1281,626,1,3487079
35804,679,1281,1,3487094
35805,1284,824,1,3487102
35806,679,50,1,3487133
35807,679,1174,1,3487175
35808,679,1281,1,3487234
35809,1284,1326,1,3487240
35810,994,639,1,3487376
35811,795,1384,1,3487530
35812,306,305,1,3487590
35813,498,823,1,3487642
35814,679,1281,1,3487736
35815,679,1174,1,3487812
35816,1071,598,1,3487855
35817,1113,508,1,3487943
35818,357,1178,1,3487992
35819,306,626,1,3488362
35820,1283,306,1,3488488
35821,53,1202,1,3488502
35822,626,306,1,3488549
35823,306,1283,1,3488552
35824,1283,306,1,3488596
35825,679,1174,1,3488621
35826,928,41,1,3488630
35827,306,1283,1,3488640
35828,306,1283,1,3488654
35829,1283,306,1,3488707
35830,325,1281,1,3488804
35831,306,1283,1,3488846
35832,981,831,1,3488861
35833,176,101,1,3488941
35834,938,67,1,3489103
35835,1395,32,1,3489107
35836,809,1213,1,3489158
35837,176,277,1,3489236
35838,454,1043,1,3489254
35839,1190,281,1,3489254
35840,809,795,1,3489257
35841,1386,1246,1,3489260
35842,1178,357,1,3489280
35843,1281,325,1,3489295
35844,1395,32,1,3489314
35845,357,1178,1,3489317
35846,357,1169,1,3489369
35847,809,257,1,3489377
35848,1190,1352,1,3489402
35849,1395,32,1,3489440
35850,741,758,1,3489548
35851,1395,32,1,3489564
35852,809,90,1,3489582
35853,1295,644,1,3489735
35854,101,176,1,3489947
35855,101,176,1,3489973
35856,325,1281,1,3489993
35857,1396,938,1,3490021
35858,569,1337,1,3490022
35859,1281,325,1,3490030
35860,63,26,1,3490110
35861,1397,1281,1,3490153
35862,277,176,1,3490193
35863,1281,1283,1,3490194
35864,1281,1397,1,3490211
35865,1281,1283,1,3490223
35866,1236,555,1,3490250
35867,1281,1283,1,3490260
35868,1236,615,1,3490272
35869,514,1398,1,3490290
35870,1236,176,1,3490297
35871,514,1350,1,3490436
35872,1113,576,1,3490468
35873,1176,26,1,3490506
35874,479,683,1,3490582
35875,642,1280,1,3490587
35876,1262,42,1,3490598
35877,1236,549,1,3490663
35878,1083,1127,1,3490690
35879,482,353,1,3490750
35880,1083,105,1,3490790
35881,576,1113,1,3490810
35882,1236,1302,1,3490928
35883,353,482,1,3491071
35884,105,1083,1,3491083
35885,482,353,1,3491141
35886,1236,1185,1,3491214
35887,1283,1295,1,3491218
35888,353,482,1,3491245
35889,1236,990,1,3491258
35890,1083,105,1,3491373
35891,482,353,1,3491396
35892,1178,357,1,3491552
35893,357,1178,1,3491615
35894,725,835,1,3491913
35895,938,1396,1,3491923
35896,1018,1359,1,3491954
35897,1373,609,1,3492006
35898,346,1062,1,3492413
35899,1399,1018,1,3492531
35900,1359,1018,1,3492582
35901,26,63,1,3492596
35902,26,1176,1,3492633
35903,679,1174,1,3492779
35904,679,1281,1,3492803
35905,1087,1131,1,3492870
35906,483,821,1,3492875
35907,398,354,1,3493096
35908,474,337,1,3493135
35909,474,163,1,3493198
35910,163,1283,1,3493400
35911,1060,199,1,3493546
35912,1117,856,1,3493559
35913,163,474,1,3493570
35914,1237,843,1,3493574
35915,1060,191,1,3493584
35916,1358,777,1,3493670
35917,1236,615,1,3493692
35918,1246,1400,1,3493705
35919,1381,1033,1,3493818
35920,176,277,1,3493840
35921,176,101,1,3493865
35922,1400,1246,1,3493946
35923,1236,176,1,3494042
35924,1236,549,1,3494059
35925,199,1060,1,3494077
35926,314,834,1,3494078
35927,314,372,1,3494173
35928,1246,1400,1,3494181
35929,725,1260,1,3494244
35930,1236,176,1,3494248
35931,753,1271,1,3494281
35932,1400,1246,1,3494482
35933,1271,1,1,3494530
35934,474,163,1,3494538
35935,1246,1400,1,3494545
35936,460,546,1,3494605
35937,1038,576,1,3494654
35938,1236,549,1,3495099
35939,1236,176,1,3495139
35940,323,753,1,3495575
35941,1340,1137,1,3495654
35942,323,753,1,3495661
35943,146,312,1,3495700
35944,6,422,1,3495913
35945,9,1401,1,3496133
35946,422,6,1,3496284
35947,1399,1335,1,3496297
35948,1399,1335,1,3496306
35949,1101,1138,1,3496552
35950,1052,1365,1,3496666
35951,549,236,1,3496802
35952,598,1216,1,3496988
35953,753,323,1,3497070
35954,1236,615,1,3497150
35955,704,1395,1,3497175
35956,1379,912,1,3497210
35957,19,1390,1,3497352
35958,704,1393,1,3497361
35959,1236,615,1,3497423
35960,704,1400,1,3497474
35961,425,992,1,3497486
35962,425,1103,1,3497500
35963,1359,1342,1,3497711
35964,1335,1342,1,3497771
35965,1400,704,1,3497797
35966,220,719,1,3497805
35967,1236,615,1,3497976
35968,1284,1213,1,3498008
35969,1236,368,1,3498140
35970,997,415,1,3498208
35971,1213,1284,1,3498261
35972,1312,103,1,3498349
35973,986,991,1,3498356
35974,1354,908,1,3498356
35975,1236,1043,1,3498397
35976,1354,1183,1,3498399
35977,1350,514,1,3498400
35978,1176,26,1,3498684
35979,1365,834,1,3498782
35980,1236,1287,1,3498818
35981,1312,103,1,3498867
35982,581,779,1,3499216
35983,114,770,1,3499254
35984,1236,176,1,3499258
35985,114,19,1,3499277
35986,1236,176,1,3499370
35987,1231,1252,1,3499744
35988,1033,1137,1,3499785
35989,12,997,1,3499868
35990,1037,1072,1,3499907
35991,1283,699,1,3500043
35992,539,1253,1,3500090
35993,547,1280,1,3500175
35994,409,687,1,3500203
35995,12,1252,1,3500281
35996,1373,609,1,3500284
35997,1339,783,1,3500330
35998,12,409,1,3500418
35999,1043,454,1,3500432
36000,409,1004,1,3500453
36001,697,1006,1,3500526
36002,9,1196,1,3500629
36003,12,409,1,3500654
36004,372,353,1,3500668
36005,687,409,1,3500670
36006,1364,199,1,3500680
36007,1398,514,1,3500700
36008,409,687,1,3500727
36009,12,409,1,3500743
36010,454,1043,1,3500764
36011,12,32,1,3500783
36012,1364,1393,1,3500791
36013,1110,752,1,3500796
36014,12,409,1,3500867
36015,1373,32,1,3500925
36016,1043,454,1,3500931
36017,353,372,1,3500940
36018,1373,615,1,3500982
36019,1236,176,1,3500990
36020,9,1196,1,3501016
36021,1236,1043,1,3501016
36022,12,409,1,3501054
36023,454,1043,1,3501067
36024,372,353,1,3501199
36025,679,1281,1,3501205
36026,1043,454,1,3501256
36027,783,1339,1,3501280
36028,12,32,1,3501287
36029,1334,42,1,3501308
36030,1334,1068,1,3501323
36031,26,1176,1,3501331
36032,12,1255,1,3501360
36033,12,1255,1,3501526
36034,700,1283,1,3501659
36035,12,32,1,3501678
36036,687,1281,1,3501687
36037,12,969,1,3501720
36038,12,32,1,3501749
36039,1373,105,1,3501780
36040,353,372,1,3501793
36041,12,32,1,3501794
36042,1103,425,1,3501826
36043,12,1255,1,3501835
36044,1373,1313,1,3501882
36045,118,847,1,3501948
36046,118,943,1,3501958
36047,1032,783,1,3501980
36048,1312,1313,1,3502022
36049,12,32,1,3502024
36050,271,194,1,3502054
36051,1339,783,1,3502067
36052,454,1043,1,3502077
36053,711,1356,1,3502127
36054,711,32,1,3502155
36055,711,1339,1,3502193
36056,12,1255,1,3502246
36057,1339,711,1,3502248
36058,770,1103,1,3502266
36059,12,1344,1,3502269
36060,32,711,1,3502279
36061,1183,1354,1,3502283
36062,12,1118,1,3502305
36063,1043,454,1,3502321
36064,711,1339,1,3502355
36065,12,1344,1,3502372
36066,711,32,1,3502381
36067,12,1118,1,3502399
36068,770,1196,1,3502401
36069,12,1284,1,3502438
36070,783,1032,1,3502457
36071,783,1339,1,3502467
36072,783,1339,1,3502488
36073,12,1118,1,3502498
36074,12,1344,1,3502522
36075,1339,711,1,3502536
36076,770,454,1,3502581
36077,1339,783,1,3502581
36078,32,711,1,3502617
36079,12,1118,1,3502635
36080,1032,783,1,3502692
36081,118,120,1,3502728
36082,711,1339,1,3502735
36083,1402,1339,1,3502741
36084,1402,32,1,3502747
36085,1138,1283,1,3502751
36086,711,32,1,3502756
36087,12,1284,1,3502768
36088,12,1344,1,3502801
36089,1339,711,1,3502835
36090,12,969,1,3502840
36091,12,1118,1,3502868
36092,12,1344,1,3502884
36093,711,1339,1,3502904
36094,1402,1339,1,3502905
36095,32,711,1,3502963
36096,711,32,1,3502987
36097,325,1281,1,3503011
36098,454,1043,1,3503036
36099,12,1118,1,3503042
36100,1339,711,1,3503045
36101,1185,454,1,3503067
36102,12,1118,1,3503080
36103,277,176,1,3503081
36104,12,1138,1,3503097
36105,308,146,1,3503154
36106,12,1118,1,3503154
36107,12,1118,1,3503168
36108,783,1032,1,3503188
36109,822,819,1,3503195
36110,1402,32,1,3503225
36111,1402,1339,1,3503236
36112,12,1118,1,3503264
36113,1402,325,1,3503265
36114,711,1339,1,3503293
36115,176,277,1,3503297
36116,1402,32,1,3503309
36117,12,1118,1,3503345
36118,454,1185,1,3503421
36119,1043,454,1,3503438
36120,12,1118,1,3503441
36121,1339,711,1,3503474
36122,12,1118,1,3503510
36123,12,1118,1,3503574
36124,308,278,1,3503598
36125,454,1043,1,3503608
36126,12,1118,1,3503645
36127,711,1339,1,3503672
36128,354,398,1,3503682
36129,12,969,1,3503687
36130,423,938,1,3503716
36131,12,1118,1,3503730
36132,12,1118,1,3503771
36133,398,354,1,3503824
36134,42,1226,1,3503861
36135,12,1118,1,3503866
36136,12,1118,1,3503891
36137,398,354,1,3503892
36138,12,1118,1,3503928
36139,277,176,1,3503950
36140,12,1118,1,3503951
36141,12,1118,1,3504028
36142,12,1118,1,3504064
36143,105,1083,1,3504090
36144,42,306,1,3504098
36145,354,398,1,3504111
36146,105,474,1,3504121
36147,354,398,1,3504152
36148,12,1255,1,3504204
36149,1260,725,1,3504229
36150,1339,1255,1,3504230
36151,498,1050,1,3504258
36152,32,1050,1,3504282
36153,12,1118,1,3504288
36154,679,649,1,3504291
36155,598,1033,1,3504296
36156,1255,1339,1,3504344
36157,12,1118,1,3504346
36158,498,1402,1,3504348
36159,398,354,1,3504355
36160,12,1118,1,3504372
36161,881,1090,1,3504467
36162,12,1118,1,3504499
36163,810,1138,1,3504529
36164,810,1351,1,3504555
36165,1050,498,1,3504587
36166,546,460,1,3504602
36167,725,1260,1,3504634
36168,498,1072,1,3504650
36169,546,460,1,3504651
36170,354,398,1,3504699
36171,546,544,1,3504735
36172,1383,1138,1,3505034
36173,1339,1255,1,3505118
36174,725,454,1,3505131
36175,835,725,1,3505198
36176,516,296,1,3505219
36177,398,354,1,3505252
36178,725,835,1,3505329
36179,1255,1339,1,3505351
36180,296,516,1,3505382
36181,1339,1255,1,3505521
36182,1375,199,1,3505547
36183,398,354,1,3505553
36184,1255,1339,1,3505588
36185,1072,498,1,3505616
36186,725,454,1,3505634
36187,90,1006,1,3505704
36188,1339,1255,1,3505789
36189,878,1069,1,3505860
36190,1255,1339,1,3505927
36191,770,454,1,3505965
36192,431,308,1,3506025
36193,431,617,1,3506048
36194,357,1169,1,3506061
36195,1043,454,1,3506075
36196,454,1043,1,3506097
36197,1339,1255,1,3506109
36198,1043,454,1,3506131
36199,1255,1339,1,3506181
36200,986,649,1,3506191
36201,454,1043,1,3506191
36202,542,598,1,3506215
36203,770,454,1,3506254
36204,986,19,1,3506304
36205,1339,1255,1,3506387
36206,249,964,1,3506429
36207,770,454,1,3506453
36208,1043,454,1,3506501
36209,725,454,1,3506531
36210,1255,1339,1,3506584
36211,454,1043,1,3506604
36212,1043,454,1,3506643
36213,1339,1255,1,3506666
36214,770,454,1,3506671
36215,719,220,1,3506683
36216,835,725,1,3506713
36217,725,454,1,3506763
36218,306,42,1,3506807
36219,725,835,1,3506830
36220,1255,1339,1,3506841
36221,1274,1281,1,3506852
36222,770,454,1,3506866
36223,639,1033,1,3506877
36224,1339,1231,1,3506893
36225,1339,1255,1,3506913
36226,1137,1033,1,3507090
36227,639,994,1,3507111
36228,1255,1339,1,3507209
36229,1339,1280,1,3507261
36230,835,725,1,3507283
36231,1231,1339,1,3507303
36232,1113,576,1,3507308
36233,1339,474,1,3507315
36234,1339,1255,1,3507349
36235,1339,1231,1,3507413
36236,1255,1339,1,3507446
36237,474,1339,1,3507518
36238,1339,1255,1,3507527
36239,912,375,1,3507542
36240,1339,474,1,3507573
36241,1231,1339,1,3507576
36242,725,835,1,3507621
36243,912,1379,1,3507628
36244,1142,752,1,3507666
36245,474,1339,1,3507666
36246,1339,1231,1,3507668
36247,725,454,1,3507721
36248,1339,474,1,3507731
36249,1231,1339,1,3507767
36250,1280,1339,1,3507830
36251,1339,1231,1,3507871
36252,1384,795,1,3507874
36253,474,1339,1,3507921
36254,576,649,1,3507934
36255,1339,1280,1,3507959
36256,1280,725,1,3507968
36257,1384,778,1,3507971
36258,576,1339,1,3507975
36259,1358,1381,1,3507992
36260,1280,1339,1,3507999
36261,281,317,1,3508027
36262,878,1255,1,3508038
36263,1358,777,1,3508053
36264,1339,474,1,3508059
36265,63,814,1,3508071
36266,1339,576,1,3508092
36267,105,474,1,3508093
36268,1176,26,1,3508097
36269,474,1377,1,3508105
36270,317,281,1,3508106
36271,281,317,1,3508152
36272,398,1377,1,3508166
36273,800,1384,1,3508173
36274,317,281,1,3508221
36275,1339,1280,1,3508248
36276,281,317,1,3508281
36277,1306,990,1,3508296
36278,317,281,1,3508308
36279,474,1339,1,3508311
36280,1255,1339,1,3508331
36281,1255,878,1,3508340
36282,725,1280,1,3508343
36283,1231,1339,1,3508345
36284,1006,90,1,3508373
36285,1280,1339,1,3508385
36286,281,317,1,3508419
36287,725,1280,1,3508425
36288,1339,474,1,3508451
36289,994,639,1,3508462
36290,1280,725,1,3508472
36291,871,1029,1,3508473
36292,714,517,1,3508474
36293,800,1384,1,3508486
36294,1280,725,1,3508499
36295,871,1384,1,3508532
36296,1339,1231,1,3508533
36297,1038,576,1,3508534
36298,1185,454,1,3508536
36299,544,546,1,3508539
36300,1339,1280,1,3508588
36301,1346,1314,1,3508605
36302,1185,454,1,3508651
36303,1339,1255,1,3508658
36304,596,1179,1,3508665
36305,725,1280,1,3508691
36306,1383,1138,1,3508703
36307,353,261,1,3508722
36308,1033,1281,1,3508761
36309,800,1384,1,3508762
