idx,u,i,f,ts
39571,1283,728,1,3343620
39572,1283,741,1,3343631
39573,1283,1310,1,3343670
39574,1286,1342,1,3343676
39575,831,1187,1,3343682
39576,317,1283,1,3343693
39577,1283,561,1,3343720
39578,561,1310,1,3343720
39579,1286,1339,1,3343734
39580,1187,831,1,3343742
39581,1343,1342,1,3343752
39582,561,1283,1,3343756
39583,1283,502,1,3343767
39584,986,1283,1,3343775
39585,1283,1158,1,3343785
39586,1283,475,1,3343799
39587,1343,1342,1,3343828
39588,1283,334,1,3343829
39589,1283,1342,1,3343843
39590,475,1283,1,3343845
39591,1246,1283,1,3343859
39592,1283,1270,1,3343866
39593,42,1325,1,3343878
39594,334,1283,1,3343887
39595,1283,1244,1,3343901
39596,950,353,1,3343902
39597,1283,950,1,3343917
39598,1286,1339,1,3343925
39599,42,964,1,3343926
39600,1283,1326,1,3343929
39601,1283,547,1,3343948
39602,1283,660,1,3343961
39603,1283,325,1,3343977
39604,42,1294,1,3343982
39605,598,325,1,3343993
39606,1283,590,1,3343994
39607,1283,1097,1,3344009
39608,42,1043,1,3344011
39609,1283,543,1,3344021
39610,1283,1167,1,3344048
39611,1043,454,1,3344065
39612,1283,782,1,3344081
39613,1315,1283,1,3344084
39614,1286,1339,1,3344088
39615,1283,415,1,3344097
39616,701,308,1,3344098
39617,1283,560,1,3344109
39618,1283,1032,1,3344119
39619,701,341,1,3344119
39620,810,626,-1,3344121
39621,1283,252,1,3344134
39622,1283,1018,1,3344170
39623,560,1283,1,3344178
39624,1167,1283,1,3344178
39625,1286,1339,1,3344265
39626,770,101,1,3344424
39627,323,1083,1,3344432
39628,103,1342,1,3344461
39629,1283,475,1,3344478
39630,1283,1039,-1,3344504
39631,1281,1173,1,3344542
39632,1286,1339,1,3344562
39633,1343,1283,1,3344599
39634,831,1187,1,3344621
39635,793,353,1,3344646
39636,245,881,1,3344701
39637,704,1231,-1,3344705
39638,297,1283,1,3344776
39639,245,163,1,3344789
39640,245,388,1,3344820
39641,1325,1283,1,3344860
39642,245,334,1,3344870
39643,1215,278,-1,3344926
39644,1283,297,1,3344943
39645,1343,1342,1,3344961
39646,1097,1283,1,3344973
39647,1325,42,1,3345007
39648,944,1236,-1,3345012
39649,42,1325,1,3345020
39650,753,6,1,3345026
39651,561,1283,1,3345059
39652,252,1283,1,3345068
39653,1343,1342,1,3345087
39654,245,309,1,3345108
39655,1326,1283,1,3345156
39656,42,1284,1,3345160
39657,63,278,1,3345169
39658,1283,1326,1,3345183
39659,334,245,1,3345185
39660,1325,42,1,3345214
39661,1284,42,1,3345320
39662,297,1283,1,3345336
39663,1284,481,1,3345353
39664,1246,834,1,3345355
39665,704,1298,-1,3345497
39666,1168,520,1,3345533
39667,42,479,1,3345552
39668,561,1283,1,3345561
39669,1339,1344,1,3345592
39670,372,1280,1,3345617
39671,1344,1339,1,3345645
39672,603,814,1,3345650
39673,1281,73,1,3345669
39674,1283,561,1,3345672
39675,1339,1344,1,3345674
39676,298,573,1,3345751
39677,1280,372,1,3345764
39678,561,1283,1,3345774
39679,1344,1339,1,3345788
39680,1281,74,1,3345791
39681,1281,1345,1,3345833
39682,172,638,1,3345844
39683,1339,1344,1,3345846
39684,1281,1042,1,3345865
39685,814,603,1,3345882
39686,1281,88,1,3345908
39687,1281,73,1,3345934
39688,770,495,1,3345948
39689,1281,74,1,3345950
39690,1344,1339,1,3345955
39691,950,1283,1,3345970
39692,1325,638,1,3345994
39693,1283,389,1,3346002
39694,1339,1344,1,3346034
39695,1110,1146,1,3346048
39696,603,814,1,3346066
39697,1231,103,-1,3346072
39698,1281,1042,1,3346075
39699,1339,660,1,3346077
39700,561,74,1,3346099
39701,1344,1339,1,3346109
39702,42,843,1,3346109
39703,843,42,1,3346159
39704,325,1283,1,3346208
39705,1339,1344,1,3346259
39706,388,245,1,3346259
39707,325,598,1,3346334
39708,1344,1339,1,3346338
39709,1281,1018,1,3346347
39710,843,42,1,3346359
39711,814,603,1,3346367
39712,1281,1018,1,3346426
39713,1281,814,1,3346492
39714,1339,1344,1,3346506
39715,323,991,1,3346536
39716,50,1281,1,3346537
39717,1260,725,-1,3346554
39718,1281,1018,1,3346555
39719,1113,1255,-1,3346563
39720,1344,1339,1,3346567
39721,603,814,1,3346568
39722,1283,753,1,3346591
39723,1281,50,1,3346602
39724,638,1340,1,3346602
39725,1339,1344,1,3346625
39726,1132,1174,1,3346635
39727,1283,843,1,3346644
39728,1281,50,1,3346649
39729,843,714,1,3346673
39730,881,245,1,3346695
39731,1283,1264,1,3346703
39732,1344,1339,1,3346706
39733,1281,1280,1,3346720
39734,714,843,1,3346732
39735,1339,1344,1,3346784
39736,1281,1018,1,3346796
39737,814,603,1,3346811
39738,1283,1280,1,3346813
39739,843,714,1,3346827
39740,753,1283,1,3346838
39741,1344,1339,1,3346852
39742,1281,422,1,3346904
39743,814,1281,1,3346913
39744,402,1201,-1,3346917
39745,1281,814,1,3346947
39746,1339,1344,1,3346950
39747,220,346,1,3346958
39748,1281,1325,1,3346983
39749,220,1310,1,3346990
39750,50,701,-1,3347046
39751,1283,753,1,3347051
39752,42,548,1,3347061
39753,53,1283,1,3347068
39754,843,1114,1,3347070
39755,1340,42,1,3347099
39756,1339,1344,1,3347117
39757,1281,1325,1,3347123
39758,350,626,1,3347123
39759,1344,1339,1,3347134
39760,42,1340,1,3347141
39761,1326,1280,1,3347146
39762,1344,1339,1,3347150
39763,1340,42,1,3347164
39764,1339,1344,1,3347194
39765,53,1283,1,3347201
39766,1339,1344,1,3347208
39767,53,1283,1,3347227
39768,42,1340,1,3347239
39769,1281,814,1,3347281
39770,1344,1339,1,3347305
39771,548,42,1,3347305
39772,1281,50,1,3347311
39773,1281,1325,1,3347328
39774,1339,1344,1,3347333
39775,42,548,1,3347349
39776,1310,220,1,3347363
39777,42,638,1,3347408
39778,753,1283,1,3347438
39779,142,1283,1,3347447
39780,53,1283,1,3347460
39781,1281,1325,1,3347467
39782,1317,1280,1,3347491
39783,1281,495,1,3347494
39784,1281,475,1,3347534
39785,1281,422,-1,3347546
39786,1281,1325,1,3347551
39787,142,144,1,3347596
39788,308,739,1,3347608
39789,1281,475,1,3347612
39790,42,475,1,3347617
39791,1283,753,1,3347624
39792,1281,1325,1,3347628
39793,753,1283,1,3347648
39794,475,42,1,3347700
39795,1283,802,1,3347712
39796,1317,758,1,3347728
39797,1281,50,1,3347741
39798,1283,753,1,3347766
39799,1281,475,1,3347778
39800,50,1281,1,3347779
39801,1340,42,1,3347781
39802,323,42,1,3347788
39803,323,298,-1,3347840
39804,1281,50,1,3347847
39805,1283,753,-1,3347863
39806,1281,475,1,3347869
39807,758,1317,1,3347870
39808,753,1283,1,3347871
39809,254,1283,1,3347885
39810,1281,1325,1,3347923
39811,1317,753,1,3347957
39812,1317,753,1,3347962
39813,1248,234,-1,3347988
39814,753,1317,1,3348010
39815,753,1317,1,3348017
39816,1281,475,1,3348308
39817,308,701,1,3348358
39818,594,283,1,3348375
39819,1281,1325,1,3348389
39820,42,63,-1,3348414
39821,594,283,1,3348420
39822,1281,1004,1,3348479
39823,1281,1325,1,3348555
39824,1281,50,1,3348584
39825,392,1315,1,3348727
39826,233,193,-1,3348751
39827,392,72,1,3348781
39828,394,676,1,3348906
39829,586,1283,1,3348931
39830,738,626,-1,3348943
39831,392,321,1,3348982
39832,640,569,1,3348984
39833,6,753,1,3348990
39834,1215,1281,1,3349028
39835,596,1153,-1,3349046
39836,1097,191,1,3349071
39837,1312,103,-1,3349207
39838,753,6,1,3349298
39839,392,1051,1,3349312
39840,1215,1083,1,3349323
39841,1215,1287,1,3349395
39842,6,753,1,3349430
39843,392,42,1,3349446
39844,753,6,1,3349519
39845,1087,1132,1,3349556
39846,6,753,1,3349569
39847,375,912,1,3349585
39848,560,840,1,3349598
39849,42,392,1,3349628
39850,753,6,1,3349630
39851,278,63,1,3349642
39852,42,392,1,3349656
39853,42,475,1,3349698
39854,6,753,1,3349713
39855,42,815,1,3349798
39856,1346,1314,1,3349836
39857,560,297,1,3349867
39858,753,6,1,3349912
39859,1314,1346,1,3350019
39860,63,278,1,3350176
39861,1346,1314,1,3350177
39862,323,741,1,3350183
39863,605,254,-1,3350190
39864,1314,1346,1,3350406
39865,626,1189,-1,3350412
39866,1346,1314,1,3350523
39867,1174,1132,1,3350525
39868,309,245,1,3350533
39869,626,1173,-1,3350538
39870,912,375,1,3350582
39871,1314,1346,1,3350603
39872,1280,1317,1,3350634
39873,1280,1326,1,3350695
39874,1227,333,-1,3350729
39875,323,42,1,3350770
39876,1280,1281,1,3350776
39877,392,42,1,3350787
39878,1346,1314,1,3350793
39879,1314,1346,1,3350869
39880,42,392,1,3350887
39881,323,1347,1,3350935
39882,1317,781,1,3350940
39883,1281,50,1,3350973
39884,1346,1314,1,3350979
39885,1280,1281,1,3351026
39886,145,1042,1,3351053
39887,1281,1280,1,3351057
39888,781,1317,1,3351062
39889,1280,1283,1,3351069
39890,1280,1281,1,3351110
39891,42,323,1,3351265
39892,1281,1280,1,3351280
39893,741,323,1,3351335
39894,323,741,1,3351377
39895,1280,1281,1,3351392
39896,542,1216,-1,3351415
39897,741,323,1,3351441
39898,741,323,1,3351457
39899,323,741,1,3351495
39900,42,323,1,3351514
39901,323,1347,1,3351631
39902,1281,1280,1,3351631
39903,1315,392,1,3351653
39904,323,741,1,3351660
39905,701,308,1,3351676
39906,42,323,1,3351691
39907,323,642,1,3351701
39908,422,1281,1,3351705
39909,422,1283,1,3351718
39910,323,741,1,3351727
39911,53,1314,1,3351830
39912,323,642,1,3351862
39913,42,323,1,3351868
39914,834,1280,-1,3351869
39915,1281,422,1,3351928
39916,323,642,1,3351957
39917,1281,781,1,3351964
39918,323,741,1,3351974
39919,53,1314,1,3352003
39920,1314,1346,1,3352021
39921,781,1281,1,3352059
39922,422,1281,1,3352060
39923,1346,1314,1,3352060
39924,53,1314,1,3352093
39925,1314,1346,1,3352117
39926,323,1347,1,3352126
39927,42,323,1,3352147
39928,1346,1314,1,3352175
39929,741,323,1,3352283
39930,323,741,1,3352356
39931,42,323,1,3352389
39932,815,950,1,3352421
39933,50,1281,1,3352606
39934,700,704,-1,3352612
39935,1346,1314,1,3352690
39936,42,323,1,3352728
39937,53,1244,1,3352870
39938,42,323,1,3352907
39939,53,975,1,3352922
39940,63,60,-1,3352966
39941,12,142,1,3352967
39942,585,495,1,3352991
39943,42,323,1,3353027
39944,741,323,1,3353128
39945,42,323,1,3353137
39946,53,1281,1,3353218
39947,323,741,1,3353253
39948,323,741,1,3353369
39949,741,323,1,3353408
39950,42,323,1,3353423
39951,741,323,1,3353444
39952,50,1227,-1,3353462
39953,323,741,1,3353474
39954,1253,50,-1,3353545
39955,741,323,1,3353575
39956,323,741,1,3353593
39957,42,323,1,3353607
39958,323,741,1,3353617
39959,741,323,1,3353632
39960,741,323,1,3353663
39961,323,741,1,3353686
39962,838,644,1,3353783
39963,323,48,-1,3353975
39964,12,415,1,3354137
39965,42,1097,1,3354482
39966,1195,1283,-1,3354647
39967,706,1219,-1,3354965
39968,454,1043,-1,3354973
39969,3,176,-1,3355483
39970,468,475,-1,3355706
39971,1078,103,-1,3357409
39972,831,1187,-1,3357764
39973,155,302,-1,3358159
39974,142,997,-1,3358263
39975,1253,644,1,3358765
39976,63,95,-1,3358925
39977,1253,1287,1,3358972
39978,1253,640,1,3359053
39979,1253,1227,1,3359192
39980,770,938,-1,3359474
39981,1283,560,-1,3359772
39982,871,1097,-1,3359942
39983,1281,1325,-1,3360208
39984,479,317,-1,3360304
39985,1343,1342,-1,3360807
39986,1283,1326,-1,3360912
39987,1196,834,-1,3360932
39988,1283,475,-1,3361162
39989,1310,1246,-1,3361526
39990,679,465,-1,3361526
39991,242,209,-1,3361874
39992,454,242,-1,3361991
39993,924,1158,-1,3362277
39994,462,638,-1,3362452
39995,1281,475,-1,3362668
39996,1059,713,-1,3362767
39997,342,1039,-1,3362792
39998,594,242,-1,3362905
39999,1326,1325,-1,3362922
40000,1227,1253,1,3364928
40001,1183,42,-1,3365858
40002,144,189,-1,3366096
40003,605,272,1,3366186
40004,928,42,-1,3366269
40005,1042,1260,-1,3366463
40006,1338,254,-1,3366490
40007,189,1339,1,3366834
40008,598,62,-1,3366873
40009,1281,1325,-1,3367237
40010,228,498,-1,3367567
40011,323,341,-1,3367590
40012,1190,50,-1,3368201
40013,1253,1227,-1,3368615
40014,95,63,-1,3368667
40015,1270,1283,1,3368682
40016,70,944,1,3368780
40017,1271,1,-1,3368902
40018,1123,1325,1,3368951
40019,131,1281,1,3369180
40020,758,683,-1,3369408
40021,1246,834,-1,3369617
40022,871,392,1,3370264
40023,815,1113,-1,3370359
40024,103,462,-1,3370565
40025,1113,70,1,3370719
40026,1306,990,1,3370911
40027,856,1176,-1,3371667
40028,67,1231,1,3371730
40029,697,782,-1,3371763
40030,67,1137,1,3371870
40031,67,697,1,3371948
40032,1043,454,-1,3371998
40033,1346,1314,-1,3372213
40034,342,1097,1,3372261
40035,1260,1042,-1,3372493
40036,398,465,-1,3372792
40037,1190,288,-1,3372961
40038,473,372,1,3373141
40039,42,831,-1,3373368
40040,781,408,-1,3373411
40041,163,245,1,3373625
40042,142,329,-1,3373840
40043,770,495,1,3374057
40044,712,640,1,3374082
40045,919,372,-1,3374208
40046,72,1317,1,3374470
40047,725,835,1,3374877
40048,725,1132,1,3375011
40049,454,1043,1,3375058
40050,725,1018,1,3375161
40051,654,272,1,3375236
40052,617,644,-1,3375256
40053,144,142,1,3375425
40054,950,815,1,3375661
40055,1344,1339,-1,3375943
40056,95,1246,1,3375995
40057,95,712,1,3376118
40058,249,1295,1,3376190
40059,557,1231,-1,3376540
40060,482,1294,-1,3376628
40061,640,712,1,3376899
40062,509,758,1,3377093
40063,1113,1348,1,3377210
40064,1271,281,1,3377371
40065,1042,1281,1,3377408
40066,1268,644,1,3377573
40067,3,482,1,3377764
40068,1,477,1,3378001
40069,919,1283,1,3378038
40070,277,644,-1,3378084
40071,277,1213,-1,3378110
40072,1215,1281,-1,3378158
40073,477,1329,1,3378213
40074,1043,454,-1,3378252
40075,42,799,1,3378417
40076,477,1271,1,3378455
40077,350,626,-1,3378527
40078,42,1334,1,3378545
40079,42,964,1,3378628
40080,483,782,1,3378822
40081,42,1255,1,3378837
40082,42,1255,1,3378859
40083,353,598,1,3379194
40084,353,793,1,3379283
40085,1281,781,1,3379373
40086,1215,1287,-1,3379387
40087,1113,933,1,3379409
40088,1281,422,1,3379427
40089,1281,131,1,3379487
40090,1281,1042,1,3379517
40091,1281,605,1,3379585
40092,1214,1236,-1,3380235
40093,42,1346,1,3380364
40094,26,63,1,3380374
40095,42,1346,1,3380454
40096,908,332,-1,3380523
40097,1280,497,1,3380546
40098,1237,323,-1,3380554
40099,997,142,1,3380607
40100,42,626,1,3380622
40101,431,59,1,3380836
40102,1272,1346,1,3380879
40103,1246,95,1,3381189
40104,842,713,1,3381242
40105,944,840,1,3381249
40106,1335,1255,1,3381416
40107,1187,1183,-1,3381538
40108,838,547,1,3381568
40109,63,26,1,3381643
40110,547,838,1,3381724
40111,80,609,1,3382013
40112,26,63,1,3382034
40113,191,1060,1,3382131
40114,42,964,1,3382198
40115,408,306,1,3382209
40116,408,781,1,3382300
40117,809,42,1,3382500
40118,53,620,1,3382507
40119,42,488,1,3382508
40120,809,42,1,3382744
40121,1253,72,-1,3382798
40122,423,536,-1,3382876
40123,53,408,1,3382901
40124,652,954,1,3383126
40125,871,595,-1,3383253
40126,408,1122,1,3383331
40127,488,42,1,3383365
40128,323,741,-1,3383378
40129,1246,963,-1,3383428
40130,1349,366,1,3383472
40131,781,1280,-1,3383557
40132,353,341,-1,3383685
40133,475,1105,-1,3383751
40134,1233,1299,1,3383815
40135,644,598,1,3383851
40136,257,838,1,3383868
40137,372,473,1,3384203
40138,793,353,1,3384217
40139,220,1310,1,3384372
40140,323,298,-1,3384536
40141,733,1231,-1,3384547
40142,131,1281,1,3384584
40143,431,605,-1,3384691
40144,605,1281,1,3384765
40145,474,749,-1,3384859
40146,617,103,-1,3384972
40147,142,144,1,3385049
40148,768,1189,1,3385062
40149,142,997,1,3385126
40150,1142,990,1,3385469
40151,503,254,1,3385581
40152,1142,1058,1,3385614
40153,503,739,1,3385618
40154,782,483,1,3385619
40155,342,784,1,3385849
40156,1083,299,-1,3385873
40157,323,308,-1,3385889
40158,621,1280,1,3385962
40159,142,144,1,3385973
40160,431,605,1,3386073
40161,431,605,1,3386096
40162,431,605,1,3386108
40163,973,103,1,3386110
40164,1136,739,1,3386129
40165,314,834,1,3386172
40166,1236,719,-1,3386437
40167,353,372,-1,3386550
40168,431,605,1,3386591
40169,431,605,1,3386716
40170,1283,1264,1,3386745
40171,1042,1281,1,3386771
40172,431,605,1,3386776
40173,68,495,-1,3386823
40174,431,605,1,3386826
40175,964,42,1,3387070
40176,482,3,1,3387179
40177,232,44,-1,3387222
40178,473,372,1,3387271
40179,257,42,1,3387369
40180,1298,1168,1,3387400
40181,770,1196,1,3387401
40182,1283,1350,1,3387406
40183,257,1294,1,3387440
40184,1281,131,1,3387540
40185,105,621,-1,3387614
40186,1215,1283,1,3387731
40187,1281,1065,1,3387819
40188,114,103,1,3387826
40189,609,80,1,3387881
40190,1065,517,1,3387894
40191,1065,586,1,3387910
40192,1283,1342,-1,3388038
40193,719,1260,-1,3388159
40194,1215,1281,1,3388173
40195,1281,1345,-1,3388191
40196,1215,1350,1,3388288
40197,323,1083,-1,3388334
40198,1215,1281,1,3388386
40199,830,277,-1,3388456
40200,1346,1314,1,3388490
40201,1190,738,1,3388613
40202,1118,620,-1,3388620
40203,1325,1123,1,3388659
40204,1189,502,1,3388668
40205,1101,638,1,3388740
40206,1189,1021,1,3388747
40207,297,560,1,3388749
40208,539,1021,1,3388764
40209,1101,498,1,3388765
40210,1189,372,1,3388775
40211,372,1189,1,3388806
40212,1189,1338,1,3388825
40213,1189,372,1,3388834
40214,372,1189,1,3388959
40215,131,1281,1,3388987
40216,1127,1189,1,3389036
40217,1101,498,1,3389066
40218,283,843,1,3389068
40219,1101,297,1,3389204
40220,555,352,1,3389271
40221,1127,296,1,3389300
40222,307,317,1,3389313
40223,1101,297,1,3389378
40224,260,103,-1,3389403
40225,60,63,-1,3389423
40226,1072,615,1,3389548
40227,1101,297,1,3389588
40228,734,617,1,3389645
40229,617,734,1,3389726
40230,184,1026,1,3389827
40231,871,1142,1,3389833
40232,734,617,1,3389833
40233,859,431,-1,3389842
40234,871,1350,1,3389886
40235,617,734,1,3389928
40236,342,1097,1,3389970
40237,871,734,1,3389992
40238,1247,442,1,3390031
40239,1158,924,1,3390048
40240,871,1350,1,3390108
40241,871,1350,1,3390235
40242,1117,856,1,3390240
40243,1101,297,1,3390398
40244,871,445,1,3390407
40245,871,1350,1,3390445
40246,1127,296,1,3390457
40247,969,549,-1,3390487
40248,392,42,1,3390501
40249,1281,131,1,3390581
40250,392,1315,1,3390599
40251,1190,144,1,3390623
40252,26,1176,1,3390721
40253,871,392,1,3390814
40254,871,1350,1,3390852
40255,209,242,-1,3390863
40256,1068,1334,1,3390865
40257,871,392,1,3390984
40258,617,142,1,3391055
40259,617,142,1,3391091
40260,990,1142,1,3391118
40261,245,1146,1,3391134
40262,422,386,-1,3391148
40263,245,1264,1,3391150
40264,617,103,1,3391227
40265,1101,297,1,3391237
40266,871,1142,1,3391314
40267,598,84,-1,3391519
40268,834,1280,-1,3391716
40269,1101,297,1,3391765
40270,859,95,1,3391806
40271,184,1026,-1,3391987
40272,1190,378,1,3391991
40273,1190,378,1,3392032
40274,859,50,1,3392112
40275,859,1287,1,3392194
40276,971,199,1,3392245
40277,281,1280,-1,3392283
40278,1350,1185,1,3392328
40279,233,193,1,3392413
40280,873,144,1,3392485
40281,307,317,1,3392560
40282,1101,297,1,3392566
40283,1283,753,-1,3392569
40284,569,372,1,3392698
40285,307,317,1,3392783
40286,142,617,1,3392831
40287,666,589,1,3392841
40288,142,617,1,3392919
40289,871,1351,1,3392947
40290,871,971,1,3393094
40291,307,317,1,3393148
40292,32,379,1,3393224
40293,32,1338,1,3393234
40294,389,1283,1,3393261
40295,32,1336,1,3393268
40296,9,598,1,3393328
40297,919,372,-1,3393423
40298,9,1338,1,3393450
40299,666,616,1,3393492
40300,9,1312,1,3393538
40301,105,1021,1,3393554
40302,644,1295,1,3393568
40303,9,1265,1,3393576
40304,105,621,1,3393626
40305,257,838,-1,3393708
40306,734,617,1,3393735
40307,1295,644,1,3393758
40308,1185,1350,1,3393766
40309,1350,1185,1,3393795
40310,1185,1350,1,3393837
40311,1350,1185,1,3393967
40312,958,704,1,3393992
40313,843,283,1,3394091
40314,958,621,1,3394328
40315,1352,569,1,3394366
40316,1283,1350,1,3394397
40317,431,617,1,3394408
40318,1350,1283,1,3394440
40319,1283,1350,1,3394474
40320,871,843,1,3394487
40321,249,1295,1,3394491
40322,1350,1283,1,3394500
40323,1280,621,1,3394518
40324,439,212,1,3394553
40325,569,296,-1,3394556
40326,1117,856,1,3394568
40327,1283,1350,1,3394569
40328,1350,1283,1,3394588
40329,1283,1350,1,3394658
40330,63,26,1,3394664
40331,63,547,1,3394725
40332,1350,1283,1,3394785
40333,1189,372,1,3394796
40334,1189,1127,1,3394813
40335,1283,1350,1,3394842
40336,1350,1283,1,3394877
40337,1283,1350,1,3394917
40338,1350,1283,1,3394953
40339,1185,1350,1,3394968
40340,569,128,1,3395008
40341,1350,1185,1,3395105
40342,1283,1350,1,3395112
40343,704,958,1,3395201
40344,1185,1350,1,3395209
40345,1281,50,-1,3395214
40346,1294,42,1,3395253
40347,431,617,1,3395255
40348,1350,1283,1,3395331
40349,26,63,1,3395341
40350,319,926,1,3395396
40351,1185,1350,1,3395424
40352,1350,1185,1,3395448
40353,1283,1350,1,3395454
40354,700,605,-1,3395461
40355,1350,1185,1,3395484
40356,479,472,1,3395506
40357,105,1353,1,3395513
40358,1350,1283,1,3395515
40359,547,63,1,3395520
40360,36,1059,1,3395527
40361,1185,1350,1,3395609
40362,1283,1350,1,3395628
40363,1350,1185,1,3395636
40364,1350,1283,1,3395650
40365,725,1260,-1,3395690
40366,1283,1350,1,3395749
40367,1350,1283,1,3395773
40368,1185,1350,1,3395789
40369,589,666,1,3395851
40370,1350,1185,1,3395855
40371,831,1049,1,3395929
40372,1283,319,1,3396008
40373,1185,1350,1,3396094
40374,1350,1185,1,3396154
40375,1113,933,1,3396168
40376,1185,1350,1,3396216
40377,1185,1350,1,3396248
40378,1350,1185,1,3396285
40379,781,408,1,3396320
40380,1350,1185,1,3396327
40381,781,1281,1,3396345
40382,228,498,-1,3396416
40383,63,26,1,3396460
40384,63,547,1,3396466
40385,547,63,1,3396627
40386,3,482,1,3396627
40387,114,770,1,3396765
40388,713,1158,1,3396809
40389,1189,502,-1,3396936
40390,600,80,1,3396939
40391,1350,1185,1,3397025
40392,908,1354,1,3397036
40393,770,1291,1,3397086
40394,1185,1350,1,3397269
40395,1350,1185,1,3397289
40396,596,193,1,3397346
40397,994,831,1,3397474
40398,297,560,-1,3397699
40399,555,856,1,3397702
40400,1190,1281,1,3397902
40401,831,994,1,3398011
40402,297,1183,1,3398087
40403,128,242,-1,3398145
40404,415,997,1,3398433
40405,950,495,-1,3398434
40406,586,1316,-1,3398470
40407,1255,42,1,3398592
40408,323,339,1,3398631
40409,323,339,1,3398835
40410,1001,297,-1,3398846
40411,367,479,-1,3398855
40412,469,463,1,3398997
40413,1036,1123,1,3399103
40414,547,1280,1,3399160
40415,323,339,1,3399242
40416,1283,337,1,3399257
40417,950,1346,1,3399266
40418,681,402,1,3399295
40419,1346,950,1,3399332
40420,53,620,1,3399365
40421,194,1004,-1,3399384
40422,547,297,1,3399395
40423,105,621,-1,3399403
40424,337,1283,1,3399411
40425,283,843,1,3399479
40426,323,339,1,3399530
40427,871,843,1,3399654
40428,375,912,1,3399667
40429,1283,337,1,3399712
40430,810,1351,1,3399795
40431,871,375,1,3399851
40432,131,1281,1,3399879
40433,871,260,1,3399889
40434,1043,454,-1,3399921
40435,68,495,-1,3400002
40436,809,42,-1,3400014
40437,193,233,1,3400039
40438,871,375,1,3400121
40439,398,725,-1,3400127
40440,1123,1036,1,3400271
40441,1123,1036,1,3400286
40442,1123,1036,1,3400434
40443,1123,1036,1,3400457
40444,1123,1036,1,3400468
40445,644,1295,1,3400577
40446,161,679,-1,3400624
40447,443,400,1,3400790
40448,443,29,1,3400856
40449,443,19,1,3400868
40450,1136,1283,1,3400880
40451,1043,454,1,3401162
40452,272,605,1,3401231
40453,834,753,-1,3401266
40454,272,654,1,3401295
40455,176,523,1,3401298
40456,598,346,-1,3401321
40457,639,740,1,3401379
40458,626,42,1,3401566
40459,323,950,1,3401592
40460,1196,834,1,3401609
40461,323,42,1,3401799
40462,986,704,1,3402042
40463,1283,475,-1,3402080
40464,871,392,1,3402130
40465,871,392,1,3402170
40466,1252,1231,-1,3402217
40467,950,1346,1,3402222
40468,1214,68,-1,3402278
40469,986,793,1,3402295
40470,950,323,1,3402321
40471,871,392,1,3402327
40472,986,357,1,3402350
40473,810,1351,1,3402351
40474,615,1072,1,3402356
40475,986,19,1,3402367
40476,1168,1298,1,3402402
40477,323,950,1,3402449
40478,1260,254,-1,3402530
40479,810,323,1,3402530
40480,454,1043,1,3402737
40481,1325,1340,1,3402769
40482,950,323,1,3402903
40483,1118,620,1,3402955
40484,1295,644,1,3402968
40485,800,1072,1,3403027
40486,1083,323,1,3403266
40487,193,233,-1,3403318
40488,810,323,1,3403320
40489,986,991,1,3403330
40490,1346,950,1,3403424
40491,871,392,1,3403475
40492,594,283,-1,3403505
40493,323,950,1,3403561
40494,644,1283,-1,3403570
40495,871,981,1,3403596
40496,323,1083,1,3403606
40497,50,758,-1,3403641
40498,1168,291,1,3403657
40499,871,392,1,3403670
40500,367,323,1,3403688
40501,323,367,1,3403762
40502,1043,454,1,3403777
40503,793,353,-1,3403822
40504,576,337,1,3403882
40505,823,814,-1,3403894
40506,576,337,1,3404078
40507,367,323,1,3404108
40508,193,378,-1,3404130
40509,142,1283,-1,3404156
40510,1168,337,1,3404287
40511,1281,1325,-1,3404501
40512,12,142,1,3404505
40513,1127,1284,-1,3404544
40514,644,1295,1,3404582
40515,1298,1168,1,3404595
40516,337,1168,1,3404615
40517,644,711,1,3404630
40518,142,337,1,3404660
40519,29,443,1,3404693
40520,1118,834,-1,3404700
40521,337,142,1,3404735
40522,337,1168,1,3404746
40523,323,367,1,3404899
40524,1168,337,1,3404930
40525,249,1351,1,3405033
40526,323,1083,1,3405033
40527,1281,131,1,3405077
40528,709,517,1,3405087
40529,1281,163,1,3405154
40530,36,1059,1,3405263
40531,1049,831,1,3405271
40532,964,160,-1,3405366
40533,32,638,1,3405372
40534,103,973,1,3405431
40535,539,495,-1,3405457
40536,547,1246,1,3405550
40537,503,41,-1,3405558
40538,1168,337,1,3405671
40539,1281,482,1,3405672
40540,32,1281,1,3405744
40541,1281,1246,1,3405748
40542,42,626,1,3405752
40543,375,912,-1,3405774
40544,1329,1271,1,3405797
40545,638,32,1,3405812
40546,42,392,1,3405823
40547,1281,1280,1,3405845
40548,1246,1281,1,3405876
40549,42,964,1,3405891
40550,1281,101,1,3405909
40551,32,638,1,3405921
40552,638,32,1,3405942
40553,1281,1231,1,3405952
40554,103,617,1,3405977
40555,1281,944,1,3406022
40556,1281,211,1,3406057
40557,1281,155,1,3406126
40558,90,598,-1,3406137
40559,770,1196,1,3406176
40560,1281,68,1,3406192
40561,42,1355,1,3406195
40562,1280,1281,1,3406198
40563,770,1281,1,3406218
40564,1281,1280,1,3406234
40565,1213,1281,1,3406242
40566,42,1356,1,3406244
40567,1325,1326,1,3406258
40568,323,42,1,3406265
40569,770,1281,1,3406283
