idx,u,i,f,ts
26484,154,875,1,2991324
26485,631,1281,1,2991393
26486,504,983,1,2991531
26487,187,1281,1,2991733
26488,23,426,1,2991884
26489,74,633,1,2991942
26490,1477,533,1,2992188
26491,37,69,-1,2992196
26492,234,888,1,2992235
26493,77,1196,1,2992294
26494,15,648,1,2992313
26495,57,50,1,2992314
26496,252,1370,1,2992352
26497,74,720,1,2992443
26498,433,155,1,2992455
26499,607,567,1,2993025
26500,9,776,1,2993069
26501,917,1226,1,2993072
26502,38,1457,1,2993095
26503,71,828,1,2993117
26504,1478,115,1,2993170
26505,504,418,1,2993473
26506,36,934,1,2993522
26507,86,1343,1,2993611
26508,263,355,1,2993680
26509,150,123,-1,2993841
26510,1163,482,1,2993976
26511,1058,543,1,2993984
26512,465,1457,1,2994184
26513,6,1250,1,2994269
26514,245,1180,1,2994270
26515,541,1326,1,2994728
26516,886,194,1,2994950
26517,1329,432,1,2995010
26518,65,1385,1,2995214
26519,433,310,1,2995397
26520,342,801,1,2995544
26521,1479,30,1,2995560
26522,263,451,1,2995748
26523,33,1132,1,2995752
26524,150,1003,1,2995941
26525,451,245,1,2996313
26526,26,1423,1,2996589
26527,678,1245,1,2996628
26528,42,601,1,2996843
26529,1160,221,1,2996953
26530,34,434,1,2997237
26531,0,55,1,2997292
26532,150,490,1,2997378
26533,468,230,1,2997384
26534,207,1343,1,2997431
26535,303,550,1,2997483
26536,116,849,1,2997484
26537,193,182,1,2997524
26538,193,820,1,2997530
26539,29,1465,1,2997769
26540,255,16,1,2997790
26541,191,174,1,2997985
26542,22,289,1,2998354
26543,293,306,1,2998419
26544,64,1441,1,2998425
26545,97,252,1,2998536
26546,68,430,1,2998609
26547,114,169,1,2998748
26548,798,506,1,2998799
26549,405,1113,1,2998888
26550,666,1474,1,2999019
26551,34,638,1,2999070
26552,1188,1430,1,2999080
26553,599,45,1,2999122
26554,491,1472,1,2999663
26555,886,1418,1,2999687
26556,6,520,1,2999693
26557,24,915,1,2999727
26558,349,184,1,2999852
26559,465,879,1,2999943
26560,237,1090,1,2999983
26561,350,1103,1,3000020
26562,43,1099,1,3000027
26563,1480,331,1,3000079
26564,234,198,1,3000245
26565,135,769,1,3000269
26566,31,1000,1,3000352
26567,0,1072,1,3000398
26568,152,1316,1,3000550
26569,1481,81,1,3000585
26570,688,1352,1,3000676
26571,320,900,1,3000732
26572,718,289,1,3000803
26573,1096,332,1,3000911
26574,57,285,1,3000917
26575,1013,516,1,3001112
26576,39,887,1,3001256
26577,52,1140,1,3001394
26578,422,805,1,3001500
26579,207,160,1,3001815
26580,39,515,1,3001840
26581,1452,1067,1,3002012
26582,502,1109,1,3002182
26583,79,712,1,3002344
26584,292,569,1,3002538
26585,71,580,1,3002658
26586,386,907,1,3002668
26587,148,440,1,3002669
26588,76,160,1,3002679
26589,0,939,1,3002883
26590,268,1368,1,3002986
26591,431,792,1,3003039
26592,380,373,1,3003095
26593,465,444,1,3003115
26594,44,506,1,3003183
26595,313,550,1,3003354
26596,86,551,1,3003394
26597,346,476,1,3003769
26598,78,767,1,3003793
26599,28,1203,1,3003801
26600,118,10,1,3003839
26601,462,1336,1,3003985
26602,387,921,1,3004024
26603,186,541,1,3004212
26604,193,1469,1,3004384
26605,447,1370,1,3004644
26606,164,877,1,3004848
26607,147,710,1,3004867
26608,526,1,1,3005046
26609,924,383,1,3005076
26610,1482,6,1,3005131
26611,50,919,1,3005254
26612,160,256,1,3005289
26613,72,585,1,3005374
26614,235,975,1,3005439
26615,41,1061,1,3005539
26616,69,265,1,3005869
26617,151,714,1,3006010
26618,43,1063,1,3006020
26619,703,1403,1,3006125
26620,1158,486,1,3006238
26621,1,871,1,3006270
26622,236,105,1,3006484
26623,1483,672,1,3006513
26624,476,204,-1,3006670
26625,422,1314,1,3006715
26626,276,1054,1,3006938
26627,776,350,1,3006949
26628,1421,1188,1,3007006
26629,597,730,1,3007242
26630,44,236,1,3007284
26631,367,0,-1,3007298
26632,544,561,1,3007324
26633,484,400,1,3007392
26634,317,1391,1,3007509
26635,1484,72,1,3007542
26636,250,434,1,3007762
26637,11,322,1,3007792
26638,191,1190,1,3007896
26639,31,1189,1,3007974
26640,2,646,1,3008015
26641,20,32,1,3008116
26642,235,533,-1,3008171
26643,42,1225,1,3008188
26644,247,279,1,3008191
26645,634,950,1,3008209
26646,255,1169,1,3008292
26647,599,1077,1,3008354
26648,68,1255,1,3008371
26649,380,1367,1,3008371
26650,69,434,1,3008391
26651,42,70,1,3008502
26652,63,350,1,3008518
26653,86,1129,1,3008635
26654,1485,1,1,3008673
26655,330,970,1,3008787
26656,323,25,1,3008817
26657,63,1094,1,3008883
26658,1486,24,1,3009069
26659,1487,25,1,3009075
26660,107,778,1,3009323
26661,231,304,1,3009331
26662,1488,202,1,3009479
26663,756,1152,1,3009567
26664,536,757,1,3009599
26665,587,331,1,3009655
26666,1002,102,1,3009759
26667,230,738,-1,3009957
26668,958,172,1,3010018
26669,508,287,1,3010172
26670,328,1045,1,3010260
26671,144,785,1,3010364
26672,1041,44,1,3010482
26673,1050,1195,1,3010501
26674,305,936,1,3010614
26675,1072,593,1,3010627
26676,1489,260,1,3010645
26677,53,848,-1,3010791
26678,506,225,1,3010805
26679,121,1194,1,3010930
26680,778,480,1,3010978
26681,138,265,-1,3010993
26682,418,509,1,3011201
26683,178,1428,1,3011367
26684,106,1379,1,3011437
26685,546,43,1,3011555
26686,465,298,1,3011703
26687,93,1180,1,3011869
26688,149,572,1,3012007
26689,214,418,1,3012095
26690,390,1156,1,3012637
26691,897,1409,1,3012717
26692,159,1353,1,3012847
26693,150,1005,1,3012891
26694,17,640,1,3012946
26695,1160,1346,1,3012999
26696,675,1162,1,3013376
26697,380,696,1,3013391
26698,359,1219,1,3013483
26699,472,664,1,3013505
26700,549,167,1,3013569
26701,520,619,1,3013597
26702,157,1342,1,3013747
26703,176,181,1,3013791
26704,281,170,1,3013839
26705,445,1444,1,3013869
26706,450,96,1,3014066
26707,63,387,1,3014340
26708,58,457,1,3014426
26709,794,1279,1,3014535
26710,37,1282,1,3014542
26711,906,367,1,3014558
26712,1016,1293,1,3014659
26713,20,657,1,3014665
26714,224,1478,1,3014681
26715,897,1323,1,3014699
26716,1244,861,1,3014852
26717,68,226,1,3014935
26718,1213,1330,1,3014943
26719,76,454,1,3015087
26720,231,115,1,3015174
26721,1490,122,1,3015227
26722,15,623,1,3015318
26723,1491,36,1,3015340
26724,791,237,1,3015411
26725,27,1428,1,3015447
26726,215,1025,1,3015491
26727,303,693,1,3015544
26728,293,1224,1,3015584
26729,405,234,1,3015681
26730,306,1486,1,3015703
26731,405,667,1,3015831
26732,357,688,1,3015911
26733,28,421,1,3016110
26734,63,1340,1,3016216
26735,130,626,1,3016315
26736,237,571,1,3016392
26737,60,447,1,3016895
26738,1492,523,1,3016935
26739,790,47,1,3017037
26740,1304,1,1,3017138
26741,392,1161,1,3017145
26742,235,240,1,3017186
26743,597,9,1,3017236
26744,777,507,1,3017257
26745,243,372,1,3017300
26746,77,556,1,3017341
26747,64,788,1,3017378
26748,108,544,1,3017576
26749,1066,1165,1,3017916
26750,591,310,-1,3018035
26751,19,1053,1,3018193
26752,290,1345,1,3018316
26753,199,1315,1,3018316
26754,262,1026,1,3018336
26755,338,677,1,3018407
26756,672,133,1,3018535
26757,1300,1224,1,3018544
26758,27,584,1,3018610
26759,708,821,1,3018657
26760,262,83,1,3018771
26761,764,437,1,3018773
26762,76,1234,1,3018820
26763,411,1094,1,3018960
26764,1007,419,1,3018963
26765,6,581,1,3019020
26766,300,101,1,3019160
26767,218,1246,1,3019254
26768,723,68,1,3019333
26769,1010,852,1,3019421
26770,270,821,1,3019853
26771,284,1437,1,3019870
26772,57,391,1,3020116
26773,20,964,1,3020180
26774,272,345,1,3020199
26775,129,789,1,3020441
26776,82,1434,1,3020541
26777,163,5,1,3020677
26778,103,1177,1,3020681
26779,98,252,-1,3020734
26780,963,569,1,3020986
26781,4,237,1,3021189
26782,14,917,1,3021275
26783,26,1179,1,3021286
26784,25,1278,1,3021300
26785,4,107,-1,3021321
26786,1328,1239,1,3021429
26787,40,53,1,3021468
26788,230,673,1,3021655
26789,18,57,-1,3021658
26790,83,557,1,3021685
26791,277,174,1,3021977
26792,218,891,1,3022220
26793,127,1469,1,3022248
26794,101,1157,1,3022407
26795,1063,523,1,3022519
26796,852,1045,1,3022519
26797,25,1278,-1,3022685
26798,490,841,1,3022746
26799,212,1053,1,3022769
26800,433,14,1,3022770
26801,177,1291,1,3022858
26802,446,770,1,3022980
26803,1335,1444,1,3023001
26804,310,489,1,3023097
26805,44,166,1,3023144
26806,280,81,1,3023247
26807,311,447,1,3023265
26808,5,1286,1,3023356
26809,504,247,1,3023482
26810,174,868,1,3023560
26811,31,1472,1,3023593
26812,43,687,1,3023751
26813,849,1115,1,3023848
26814,27,1325,1,3024004
26815,445,1274,1,3024022
26816,334,339,1,3024076
26817,441,949,1,3024241
26818,145,743,1,3024324
26819,656,1118,1,3024574
26820,6,1030,1,3024789
26821,676,637,1,3024873
26822,30,797,1,3024888
26823,177,1434,1,3025041
26824,539,39,1,3025144
26825,22,14,-1,3025503
26826,344,284,1,3025524
26827,553,707,1,3025710
26828,291,843,1,3025750
26829,93,190,1,3025855
26830,780,47,-1,3025934
26831,86,37,-1,3025968
26832,234,903,1,3026011
26833,253,723,1,3026271
26834,21,801,1,3026401
26835,17,14,-1,3026448
26836,661,1261,1,3026676
26837,1251,1351,1,3027016
26838,1493,399,1,3027057
26839,6,1204,1,3027108
26840,1016,685,1,3027410
26841,88,1321,1,3027431
26842,87,1171,1,3027504
26843,65,148,-1,3027630
26844,36,225,1,3027686
26845,147,505,1,3027789
26846,241,1260,1,3027851
26847,169,445,1,3028173
26848,535,1379,1,3028222
26849,11,827,1,3028241
26850,130,824,1,3028304
26851,190,1437,1,3028494
26852,37,626,-1,3028537
26853,328,373,1,3028684
26854,25,657,1,3028740
26855,1494,186,1,3029023
26856,277,18,1,3029031
26857,138,711,1,3029070
26858,516,134,1,3029191
26859,24,269,1,3029507
26860,79,120,1,3029681
26861,538,897,1,3029728
26862,240,893,1,3029788
26863,60,88,1,3030378
26864,363,1278,1,3030405
26865,147,1048,1,3030493
26866,1495,11,1,3030535
26867,1496,24,1,3030544
26868,34,300,1,3030610
26869,171,857,1,3030626
26870,144,423,1,3030662
26871,669,1244,1,3030680
26872,330,734,1,3030684
26873,46,860,1,3030909
26874,0,945,1,3030967
26875,1416,916,1,3031059
26876,44,854,1,3031093
26877,106,1035,1,3031181
26878,16,418,1,3031481
26879,31,891,1,3031493
26880,23,688,1,3031539
26881,342,533,1,3031657
26882,928,926,1,3031696
26883,862,11,1,3031846
26884,19,1129,1,3031847
26885,330,271,1,3031943
26886,327,117,1,3032342
26887,12,665,1,3032485
26888,684,1401,1,3032547
26889,60,565,1,3032752
26890,607,1481,1,3032799
26891,135,633,1,3032831
26892,4,929,1,3032843
26893,22,1472,1,3032920
26894,540,450,1,3032939
26895,105,605,1,3033014
26896,390,451,1,3033154
26897,97,850,1,3033167
26898,18,45,-1,3033226
26899,736,695,1,3033450
26900,505,530,1,3033893
26901,233,485,1,3034171
26902,65,590,1,3034192
26903,250,226,1,3034241
26904,107,1442,1,3034344
26905,706,1203,1,3034386
26906,144,746,1,3034468
26907,991,956,1,3034474
26908,464,775,1,3034663
26909,127,1331,1,3034695
26910,295,1472,1,3034778
26911,40,889,1,3034858
26912,474,1131,1,3034902
26913,411,1052,1,3035014
26914,1497,22,1,3035350
26915,39,172,1,3035602
26916,110,613,-1,3035665
26917,784,684,1,3035710
26918,103,539,1,3035717
26919,1096,1379,1,3035833
26920,21,222,-1,3035906
26921,975,753,1,3036132
26922,24,213,1,3036150
26923,235,391,1,3036235
26924,1053,1419,1,3036342
26925,51,31,1,3036360
26926,667,159,1,3036393
26927,178,1461,1,3036484
26928,75,1429,1,3036560
26929,1498,406,1,3036607
26930,314,970,1,3036842
26931,777,796,1,3036911
26932,891,1457,1,3037013
26933,124,705,1,3037046
26934,1499,53,1,3037054
26935,24,252,1,3037169
26936,461,88,1,3037274
26937,61,752,1,3037422
26938,383,983,1,3037472
26939,385,369,-1,3037473
26940,316,911,1,3037490
26941,105,706,1,3037504
26942,1187,1268,1,3037555
26943,0,422,-1,3037661
26944,55,11,1,3037688
26945,11,268,1,3037733
26946,47,366,1,3037756
26947,31,922,1,3037760
26948,21,789,1,3037820
26949,92,445,1,3038415
26950,349,395,1,3038649
26951,440,1421,1,3038962
26952,112,174,1,3039133
26953,571,1276,1,3039284
26954,305,1284,1,3039413
26955,452,134,1,3039535
26956,15,649,1,3039635
26957,33,1257,1,3039863
26958,628,1261,1,3040151
26959,904,1185,1,3040381
26960,148,965,1,3040441
26961,152,526,1,3040479
26962,30,108,-1,3040618
26963,992,1431,1,3040653
26964,527,1491,1,3040735
26965,501,1022,1,3040862
26966,864,1421,1,3040912
26967,1500,688,1,3040975
26968,18,1255,1,3041392
26969,703,63,1,3041407
26970,1015,537,1,3041536
26971,132,98,1,3041760
26972,591,380,1,3042299
26973,334,95,1,3042482
26974,92,698,1,3042595
26975,605,856,1,3042798
26976,227,821,1,3042986
26977,409,182,1,3043187
26978,5,122,-1,3043295
26979,2,637,-1,3043319
26980,56,1405,1,3043337
26981,318,277,1,3043446
26982,171,1446,1,3043557
26983,510,471,1,3043920
26984,1501,602,1,3044017
26985,812,1230,1,3044238
26986,2,698,1,3044323
26987,528,371,1,3044382
26988,90,1083,1,3044502
26989,234,45,1,3044574
26990,194,839,1,3044649
26991,282,1486,1,3044839
26992,410,731,1,3044869
26993,173,817,1,3044940
26994,93,437,1,3044990
26995,258,1221,1,3045144
26996,1012,1135,1,3045161
26997,253,525,1,3045186
26998,149,150,1,3045287
26999,41,1344,1,3045415
27000,498,702,1,3045476
27001,375,531,1,3045599
27002,168,1192,1,3045699
27003,400,134,1,3045704
27004,982,831,1,3045784
27005,7,1044,1,3045806
27006,75,954,1,3045838
27007,235,247,1,3045843
27008,247,297,1,3045852
27009,41,1317,1,3046054
27010,413,322,-1,3046293
27011,105,320,-1,3046511
27012,79,1368,1,3046568
27013,542,1098,1,3046646
27014,88,728,1,3046901
27015,522,762,-1,3046931
27016,510,636,1,3046993
27017,88,673,1,3047068
27018,45,1289,1,3047336
27019,119,288,1,3047451
27020,305,1201,1,3047959
27021,22,272,1,3048031
27022,125,858,-1,3048149
27023,186,450,1,3048165
27024,53,1187,1,3048212
27025,20,480,1,3048280
27026,804,265,1,3048291
27027,160,577,1,3048306
27028,351,236,1,3048658
27029,950,270,1,3048786
27030,1502,56,1,3048828
27031,285,661,1,3048933
27032,74,1306,1,3048995
27033,866,686,1,3049068
27034,427,228,1,3049071
27035,625,905,1,3049097
27036,44,161,-1,3049103
27037,599,960,1,3049132
27038,161,1367,1,3049145
27039,1057,943,1,3049208
27040,250,494,1,3049337
27041,665,1254,1,3049399
27042,427,523,1,3049499
27043,136,810,1,3049607
27044,40,1464,1,3049890
27045,186,435,1,3049936
27046,251,1228,1,3050203
27047,20,1351,1,3050369
27048,1503,518,1,3050484
27049,268,390,1,3050827
27050,240,324,1,3050910
27051,214,1401,1,3050986
27052,252,171,1,3051068
27053,208,1478,1,3051131
27054,56,1482,1,3051360
27055,96,907,1,3051371
27056,64,1025,1,3051418
27057,88,1308,1,3051437
27058,940,695,1,3051479
27059,2,76,1,3051797
27060,131,244,1,3051955
27061,108,1403,1,3051994
27062,20,849,1,3052339
27063,33,1029,1,3052340
27064,102,1300,1,3052370
27065,140,147,1,3052389
27066,179,1447,1,3052428
27067,469,331,1,3052554
27068,365,1466,1,3052588
27069,45,472,1,3052595
27070,587,252,1,3052610
27071,1031,624,1,3052643
27072,76,743,1,3052949
27073,141,719,1,3052982
27074,20,550,1,3053031
27075,278,927,1,3053045
27076,107,1332,1,3053050
27077,8,607,1,3053072
27078,1504,73,1,3053230
27079,463,500,1,3053270
27080,236,659,1,3053314
27081,98,684,1,3053583
27082,30,292,1,3053995
27083,35,1264,1,3054160
27084,1505,1148,1,3054278
27085,549,1326,1,3054364
27086,1044,608,1,3054488
27087,249,419,1,3054563
27088,19,110,1,3054596
27089,1041,1243,1,3054899
27090,68,1134,1,3054931
27091,260,1265,1,3055140
27092,413,48,1,3055231
27093,1421,1437,1,3055303
27094,38,380,1,3055408
27095,41,633,1,3055429
27096,726,1024,1,3055463
27097,151,1213,1,3055541
27098,159,1393,1,3055756
27099,138,1087,1,3055840
27100,53,1122,1,3055914
27101,1506,40,1,3055942
27102,41,1449,1,3055980
27103,141,593,1,3055985
27104,14,38,1,3055992
27105,355,1226,1,3056056
27106,968,1359,1,3056064
27107,187,454,1,3056123
27108,100,602,1,3056136
27109,266,839,1,3056174
27110,47,1364,1,3056223
27111,611,717,1,3056268
27112,277,1497,1,3056450
27113,28,186,1,3056468
27114,58,681,1,3056506
27115,28,693,1,3057223
27116,60,1403,1,3057326
27117,1401,884,1,3057336
27118,433,797,1,3057431
27119,28,153,-1,3057543
27120,176,873,1,3058054
27121,184,673,1,3058071
27122,851,611,1,3058101
27123,316,549,1,3058171
27124,213,376,1,3058216
27125,29,1269,1,3058310
27126,431,677,1,3058325
27127,1004,1430,1,3058325
27128,196,38,1,3058345
27129,764,710,1,3058368
27130,123,466,1,3058548
27131,41,813,1,3058585
27132,573,1329,1,3058608
27133,818,1130,1,3058739
27134,636,721,1,3058779
27135,95,316,1,3058912
27136,130,1221,1,3058960
27137,82,753,1,3059094
27138,3,1071,1,3059142
27139,586,719,-1,3059216
27140,12,326,1,3059225
27141,37,1148,1,3059317
27142,203,1185,1,3059364
27143,263,1188,1,3059514
27144,37,1493,1,3059581
27145,605,1299,1,3059643
27146,1507,1099,1,3059688
27147,436,1458,1,3059708
27148,54,140,-1,3059738
27149,205,1083,1,3059956
27150,136,1390,1,3060064
27151,106,1483,1,3060109
27152,1508,46,1,3060160
27153,107,639,1,3060172
27154,1509,441,1,3060184
27155,7,358,1,3060342
27156,1510,349,1,3060560
27157,460,871,1,3060633
27158,25,522,1,3060679
27159,706,195,1,3060921
27160,155,479,1,3061007
27161,341,36,1,3061313
27162,173,332,1,3061361
27163,199,534,1,3061384
27164,405,59,1,3061540
27165,10,1350,1,3061621
27166,756,1306,1,3061634
27167,671,108,1,3061719
27168,47,1271,1,3061789
27169,756,907,1,3062132
27170,248,257,-1,3062152
27171,287,907,1,3062171
27172,183,1149,1,3062237
27173,31,211,-1,3062255
27174,11,538,1,3062373
27175,207,1200,1,3062383
27176,24,713,1,3062424
27177,503,50,1,3062536
27178,452,544,1,3062666
27179,43,607,1,3062684
27180,246,916,1,3062694
27181,219,1297,1,3062784
27182,10,215,1,3063111
27183,494,1023,1,3063254
27184,1100,533,1,3063260
27185,1,1050,1,3063527
27186,684,1062,1,3063581
27187,175,1181,1,3063649
27188,480,158,1,3063652
27189,98,821,1,3063661
27190,296,329,1,3063853
27191,33,235,1,3063926
27192,926,408,1,3063932
27193,170,1193,1,3064016
27194,7,130,1,3064072
27195,136,1073,1,3064438
27196,81,28,1,3064467
27197,91,979,1,3064541
27198,653,1413,1,3064564
27199,64,23,1,3064685
27200,516,1417,1,3064719
27201,1184,1192,1,3064766
27202,92,1314,1,3064778
27203,281,625,1,3064831
27204,24,644,1,3064863
27205,344,105,-1,3064887
27206,48,1027,1,3064932
27207,88,957,1,3065188
27208,736,779,1,3065255
27209,194,936,1,3065377
27210,79,888,1,3065426
27211,104,911,1,3065448
27212,80,836,1,3065487
27213,443,903,1,3065524
27214,246,859,1,3065563
27215,54,908,1,3065611
27216,24,651,-1,3065755
27217,65,140,1,3065894
27218,342,1446,1,3066193
27219,563,756,1,3066324
27220,275,852,-1,3066332
27221,1317,283,1,3066399
27222,92,1013,1,3066459
27223,28,1070,1,3066811
27224,197,1005,1,3066944
27225,240,645,1,3067157
27226,140,508,1,3067172
27227,78,157,-1,3067255
27228,21,84,-1,3067765
27229,667,55,1,3067797
27230,41,1141,1,3067883
27231,220,136,-1,3068195
27232,525,1171,1,3068204
27233,358,138,1,3068413
27234,76,110,1,3068437
27235,10,168,1,3068462
27236,443,178,-1,3069017
27237,250,642,1,3069358
27238,382,1165,1,3069455
27239,158,1205,1,3069545
27240,711,561,1,3069757
27241,757,386,1,3069953
27242,514,115,1,3070038
27243,48,139,1,3070110
27244,44,660,1,3070296
27245,1511,560,1,3070313
27246,232,538,1,3070654
27247,676,979,1,3070694
27248,1512,466,1,3070835
27249,466,88,1,3070995
27250,272,945,1,3071135
27251,215,744,1,3071327
27252,166,347,-1,3071464
27253,142,591,1,3071466
27254,41,563,1,3071471
27255,45,635,1,3071485
27256,455,372,-1,3071523
27257,982,790,1,3071821
27258,311,221,1,3071824
27259,316,1355,1,3071840
27260,85,831,1,3071932
27261,158,1282,1,3072071
27262,190,1432,1,3072202
27263,44,941,1,3072792
27264,37,483,1,3072873
27265,400,1475,1,3072926
27266,916,1328,1,3072955
27267,208,841,1,3073126
27268,959,493,1,3073148
27269,55,620,1,3073192
27270,475,942,-1,3073578
27271,111,1193,1,3073619
27272,160,738,1,3074289
27273,723,95,1,3074384
27274,1513,241,1,3074388
27275,258,1340,1,3074481
27276,1018,1474,1,3074545
27277,1432,797,1,3074650
27278,400,1219,1,3074669
27279,203,284,1,3074707
27280,248,571,1,3074728
27281,167,410,1,3074913
27282,148,271,1,3074984
27283,349,1131,1,3075131
27284,1118,1470,1,3075302
27285,828,1266,1,3075780
27286,790,222,1,3075805
27287,380,1390,1,3075814
27288,745,938,1,3075819
27289,285,541,1,3075895
27290,83,669,1,3075957
27291,19,481,1,3076008
27292,786,1297,1,3076268
27293,292,821,1,3076276
27294,781,36,1,3076403
27295,631,884,1,3076556
27296,5,1106,1,3076674
27297,502,264,1,3076815
27298,69,1060,1,3076815
27299,37,1399,1,3076905
27300,4,330,-1,3077010
27301,324,1217,1,3077087
27302,183,17,1,3077142
27303,149,987,1,3077147
27304,438,1132,1,3077250
27305,35,550,1,3077416
27306,150,1294,1,3077420
27307,296,306,1,3077538
27308,1514,46,1,3077584
27309,43,262,1,3077640
27310,213,211,1,3077660
27311,54,656,1,3077722
27312,595,444,1,3077773
27313,507,357,1,3077806
27314,1515,421,1,3077887
27315,37,341,1,3077936
27316,198,462,1,3078003
27317,89,284,1,3078106
27318,76,803,1,3078227
27319,662,1057,1,3078411
27320,57,1076,1,3078446
27321,926,1368,1,3078567
27322,19,1113,1,3078638
27323,272,1219,1,3078653
27324,77,1371,1,3078656
27325,42,1374,1,3078661
27326,41,1405,1,3078749
27327,1516,1026,1,3078849
27328,31,1029,1,3078874
27329,1517,949,1,3078890
27330,29,1196,1,3079013
27331,256,166,1,3079065
27332,10,1449,1,3079083
27333,22,1043,1,3079156
27334,137,301,1,3079253
27335,938,227,1,3079286
27336,66,275,-1,3079319
27337,165,1419,1,3079354
27338,96,1395,1,3079367
27339,678,165,1,3079463
27340,516,707,1,3079959
27341,353,619,1,3080080
27342,73,269,1,3080160
27343,1518,38,1,3080307
27344,723,1057,1,3080396
27345,830,1396,1,3080649
27346,1519,325,1,3080681
27347,1329,539,1,3080746
27348,505,338,1,3080884
27349,832,1347,1,3080908
27350,107,607,-1,3080935
27351,690,410,1,3080970
27352,7,1007,1,3081296
27353,71,747,1,3081387
27354,337,1075,1,3081560
27355,56,897,1,3081585
27356,641,455,1,3081724
27357,36,42,-1,3081804
27358,620,1128,1,3081980
27359,68,1309,1,3082010
27360,1004,998,1,3082254
27361,67,891,1,3082261
27362,463,782,1,3082288
27363,91,190,-1,3082313
27364,1021,728,1,3082321
27365,270,905,1,3082526
27366,820,191,1,3082545
27367,434,1506,1,3082620
27368,95,480,1,3082910
27369,61,681,1,3082977
27370,1407,1027,1,3082980
27371,56,1208,1,3082992
27372,1099,377,1,3083150
27373,1520,68,1,3083244
27374,430,1213,1,3083301
27375,854,92,-1,3083312
27376,521,114,1,3083338
27377,100,261,-1,3083372
27378,440,1391,1,3083560
27379,623,778,1,3083837
27380,489,1254,1,3083945
27381,43,1513,1,3084038
27382,761,245,1,3084175
27383,38,1386,1,3084386
27384,808,945,1,3084470
27385,293,821,1,3084500
27386,1521,39,1,3084516
27387,47,235,-1,3084799
27388,551,724,1,3084845
27389,40,537,1,3084910
27390,349,931,1,3085154
27391,100,238,1,3085155
27392,716,1468,1,3085162
27393,68,915,1,3085363
27394,38,162,1,3085426
27395,79,186,-1,3085563
27396,15,914,1,3085611
27397,97,677,1,3085612
27398,103,802,1,3085808
27399,1522,170,1,3085921
27400,723,983,1,3086095
27401,69,230,1,3086401
27402,10,858,1,3086455
27403,170,622,1,3086702
27404,708,533,1,3086709
27405,390,1241,1,3086777
27406,538,1155,1,3086894
27407,1293,1453,1,3087037
27408,402,1000,1,3087234
27409,317,1064,1,3087515
27410,792,1513,1,3087747
27411,416,107,1,3087855
27412,1188,1178,1,3088242
27413,663,448,1,3088270
27414,369,1496,1,3088364
27415,251,460,1,3088667
27416,89,1093,1,3088747
27417,188,247,1,3088766
27418,1523,518,1,3088777
27419,411,1403,1,3088777
27420,4,402,1,3088836
27421,305,398,1,3088875
27422,13,471,1,3088927
27423,210,20,1,3088937
27424,49,757,1,3088942
27425,613,510,1,3089030
27426,162,451,1,3089049
27427,26,1457,1,3089085
27428,260,1423,1,3089299
27429,6,555,1,3089320
27430,244,1055,1,3089364
27431,316,1501,1,3089402
27432,240,1263,1,3089504
27433,236,1438,1,3089705
27434,119,1160,1,3089706
27435,176,283,1,3089859
27436,394,1316,1,3089942
27437,272,986,1,3090017
27438,223,1274,1,3090054
27439,279,1069,1,3090131
27440,65,1435,1,3090218
27441,355,1105,1,3090227
27442,135,1184,1,3090527
27443,22,80,1,3090672
27444,149,63,1,3090783
27445,79,879,1,3090879
27446,622,1151,1,3090885
27447,146,403,1,3090896
27448,832,455,1,3091044
27449,237,794,1,3091161
27450,268,1171,1,3091330
27451,134,80,1,3091437
27452,180,778,1,3091447
27453,400,1102,1,3091505
27454,470,526,1,3091628
27455,78,562,1,3091843
27456,276,245,1,3091972
27457,241,167,1,3092425
27458,10,703,1,3092425
27459,75,341,1,3092459
27460,162,359,1,3092553
27461,98,941,1,3092815
27462,63,1509,1,3092853
27463,25,1033,1,3092898
27464,465,1077,1,3093008
27465,199,692,1,3093156
27466,206,360,1,3093207
27467,678,33,1,3093283
27468,32,1313,1,3093342
27469,442,368,1,3093471
27470,192,763,1,3093493
27471,40,1408,1,3093583
27472,1524,108,1,3093605
27473,1017,997,1,3093633
27474,517,1495,1,3093664
27475,1142,1366,1,3093879
27476,706,1436,1,3094264
27477,76,589,1,3094358
27478,16,791,1,3094398
27479,129,147,-1,3094414
27480,64,325,1,3094429
27481,148,900,1,3094440
27482,482,1194,1,3094451
27483,161,953,1,3094483
27484,162,225,1,3094488
27485,346,1043,1,3094606
27486,402,835,1,3094816
27487,6,55,-1,3094845
27488,405,617,1,3094895
27489,1017,1497,1,3094940
27490,102,902,1,3094940
27491,1525,83,1,3095065
27492,303,1103,1,3095487
27493,64,1415,1,3095622
27494,338,895,1,3095701
27495,523,1220,1,3096068
27496,206,192,1,3096208
27497,154,595,1,3096217
27498,481,821,1,3096294
27499,537,1258,1,3096332
27500,31,192,1,3096429
27501,1526,493,1,3096551
27502,189,396,1,3096665
27503,132,39,1,3096754
27504,100,1223,1,3096845
27505,0,1114,1,3096847
27506,841,174,1,3096868
27507,525,47,1,3096895
27508,7,1440,1,3097014
27509,183,485,1,3097058
27510,1527,1155,1,3097082
27511,28,1062,1,3097174
27512,626,320,1,3097206
27513,444,416,1,3097359
27514,1528,187,1,3097365
27515,70,1202,1,3097450
27516,235,431,-1,3097459
27517,55,376,1,3097551
27518,48,116,1,3097667
27519,314,473,1,3097836
